time,x,y,z
36.851,0.037,-0.069,0.838
36.857,0.031,-0.067,0.837
36.861,0.023,-0.068,0.837
36.868,0.02,-0.071,0.836
36.876,0.021,-0.072,0.845
36.877,0.023,-0.078,0.853
36.881,0.024,-0.088,0.864
36.896,0.02,-0.096,0.874
36.897,0.018,-0.101,0.891
36.897,0.024,-0.103,0.906
36.901,0.031,-0.102,0.912
36.907,0.033,-0.101,0.919
36.911,0.033,-0.101,0.932
36.916,0.038,-0.102,0.941
36.929,0.043,-0.099,0.946
36.93,0.048,-0.095,0.953
36.934,0.053,-0.091,0.968
36.988,0.051,-0.089,0.989
36.989,0.048,-0.09,1.007
36.99,0.044,-0.091,1.019
36.991,0.039,-0.092,1.033
36.992,0.036,-0.095,1.041
36.993,0.031,-0.097,1.043
36.995,0.025,-0.099,1.048
36.996,0.02,-0.102,1.05
36.997,0.016,-0.106,1.052
36.997,0.015,-0.11,1.056
37,0.02,-0.115,1.063
37.001,0.029,-0.115,1.077
37.002,0.046,-0.109,1.09
37.003,0.063,-0.1,1.099
37.009,0.071,-0.087,1.115
37.011,0.074,-0.071,1.132
37.017,0.076,-0.056,1.146
37.023,0.073,-0.043,1.155
37.026,0.071,-0.029,1.164
37.033,0.078,-0.015,1.162
37.038,0.091,-0.002,1.149
37.041,0.096,0.007,1.12
37.046,0.094,0.013,1.075
37.055,0.09,0.022,1.024
37.056,0.082,0.026,0.978
37.061,0.077,0.041,0.93
37.066,0.077,0.055,0.87
37.078,0.074,0.057,0.82
37.079,0.074,0.068,0.782
37.083,0.077,0.078,0.747
37.136,0.077,0.09,0.726
37.137,0.075,0.101,0.726
37.138,0.071,0.108,0.738
37.139,0.068,0.115,0.767
37.14,0.068,0.116,0.802
37.141,0.073,0.116,0.84
37.142,0.074,0.118,0.871
37.143,0.073,0.115,0.901
37.143,0.066,0.108,0.933
37.144,0.045,0.092,0.973
37.145,0.027,0.073,0.994
37.146,0.012,0.05,1.007
37.147,0.001,0.026,1.013
37.152,-0.011,0.004,1.014
37.156,-0.025,-0.009,1.018
37.161,-0.038,-0.029,1.006
37.166,-0.054,-0.043,1.003
37.171,-0.072,-0.048,1.003
37.176,-0.088,-0.06,0.991
37.181,-0.101,-0.069,0.992
37.186,-0.112,-0.076,1.001
37.191,-0.114,-0.069,1.019
37.196,-0.112,-0.073,1.035
37.209,-0.11,-0.076,1.051
37.21,-0.103,-0.078,1.064
37.212,-0.101,-0.08,1.069
37.216,-0.096,-0.078,1.058
37.265,-0.095,-0.073,1.04
37.266,-0.095,-0.064,1.028
37.267,-0.097,-0.056,1.018
37.268,-0.085,-0.042,1.002
37.269,-0.085,-0.04,0.986
37.269,-0.081,-0.037,0.966
37.27,-0.072,-0.023,0.956
37.272,-0.059,-0.01,0.95
37.29,-0.046,0.003,0.943
37.291,-0.043,0.014,0.928
37.292,-0.041,0.018,0.916
37.293,-0.037,0.024,0.906
37.294,-0.031,0.031,0.9
37.298,-0.024,0.044,0.891
37.299,-0.024,0.046,0.895
37.306,-0.021,0.051,0.9
37.307,-0.014,0.052,0.91
37.31,-0.007,0.058,0.923
37.316,-0.004,0.058,0.936
37.32,0.002,0.062,0.935
37.325,0.005,0.056,0.943
37.33,0.004,0.051,0.948
37.335,-0.002,0.053,0.95
37.34,-0.002,0.05,0.954
37.346,0.005,0.053,0.964
37.351,0.005,0.058,0.978
37.36,0.013,0.05,0.995
37.361,0.014,0.057,1.007
37.384,0.014,0.052,1.018
37.384,0.001,0.046,1.029
37.385,-0.001,0.045,1.039
37.385,-0.004,0.041,1.032
37.386,-0.004,0.037,1.032
37.39,-0.006,0.036,1.024
37.395,-0.004,0.038,1.012
37.4,-0.007,0.038,1.001
37.405,-0.012,0.038,0.99
37.41,-0.012,0.041,0.984
37.415,-0.017,0.041,0.975
37.42,-0.024,0.042,0.961
37.425,-0.023,0.046,0.95
37.431,-0.018,0.049,0.942
37.435,-0.016,0.053,0.94
37.44,-0.012,0.058,0.943
37.445,-0.007,0.062,0.944
37.45,-0.001,0.068,0.952
37.455,0.007,0.074,0.959
37.46,0.011,0.076,0.963
37.467,0.017,0.08,0.971
37.472,0.016,0.082,0.975
37.475,0.011,0.077,0.987
37.499,0.01,0.074,0.994
37.5,0.016,0.071,1.001
37.5,0.019,0.068,1.009
37.501,0.021,0.068,1.016
37.501,0.024,0.064,1.02
37.505,0.022,0.06,1.02
37.51,0.016,0.057,1.019
37.515,0.014,0.052,1.014
37.52,0.008,0.047,1.013
37.525,0.004,0.041,1.017
37.531,-0.001,0.04,1.019
37.535,-0.002,0.034,1.024
37.54,-0.003,0.029,1.025
37.545,-0.004,0.028,1.021
37.55,-0.008,0.027,1.016
37.556,-0.013,0.024,1.018
37.56,-0.016,0.024,1.021
37.566,-0.013,0.024,1.017
37.57,-0.013,0.025,1.009
37.575,-0.009,0.026,1.008
37.582,-0.005,0.029,1.007
37.585,-0.005,0.028,0.998
37.59,-0.003,0.028,0.991
37.595,-0.001,0.033,0.984
37.6,0.005,0.038,0.977
37.607,0.013,0.04,0.963
37.611,0.014,0.041,0.95
37.627,0.011,0.04,0.945
37.628,0.008,0.041,0.941
37.629,0.007,0.041,0.938
37.688,0.009,0.043,0.941
37.688,0.016,0.047,0.946
37.689,0.027,0.051,0.949
37.69,0.038,0.058,0.958
37.69,0.043,0.062,0.968
37.693,0.039,0.063,0.976
37.694,0.036,0.059,0.985
37.694,0.032,0.051,0.99
37.695,0.029,0.048,0.99
37.696,0.03,0.043,0.986
37.696,0.031,0.037,0.983
37.697,0.033,0.033,0.977
37.698,0.029,0.031,0.973
37.698,0.025,0.029,0.971
37.702,0.023,0.028,0.968
37.705,0.02,0.029,0.967
37.71,0.016,0.028,0.974
37.715,0.015,0.025,0.983
37.72,0.019,0.021,0.991
37.725,0.02,0.018,0.996
37.732,0.02,0.015,0.998
37.735,0.017,0.011,0.992
37.74,0.014,0.009,0.994
37.748,0.013,0.008,0.993
37.75,0.011,0.009,0.985
37.755,0.008,0.013,0.982
37.76,0.006,0.012,0.981
37.767,0.008,0.011,0.98
37.776,0.009,0.009,0.976
37.777,0.01,0.009,0.977
37.805,0.007,0.013,0.973
37.806,0.009,0.01,0.967
37.806,0.011,0.011,0.962
37.806,0.01,0.015,0.957
37.807,0.01,0.014,0.952
37.807,0.006,0.014,0.94
37.81,0.009,0.014,0.937
37.815,0.011,0.02,0.935
37.82,0.012,0.023,0.94
37.825,0.015,0.026,0.943
37.83,0.014,0.021,0.961
37.835,0.015,0.026,0.963
37.84,0.017,0.028,0.968
37.845,0.02,0.027,0.972
37.85,0.02,0.025,0.962
37.855,0.019,0.036,0.963
37.864,0.018,0.036,0.969
37.865,0.016,0.044,0.967
37.87,0.023,0.042,0.97
37.875,0.021,0.042,0.97
37.88,0.02,0.041,0.971
37.885,0.015,0.04,0.967
37.89,0.017,0.041,0.972
37.897,0.013,0.041,0.97
37.9,0.012,0.034,0.969
37.905,0.011,0.036,0.968
37.944,0.005,0.033,0.976
37.945,0.006,0.033,0.979
37.946,0.005,0.028,0.98
37.946,0.004,0.032,0.983
37.947,0.008,0.038,0.994
37.948,0.011,0.033,0.998
37.948,0.01,0.038,1.001
37.95,0.014,0.034,1.003
37.955,0.004,0.039,1.008
37.962,0.004,0.037,1.005
37.965,-0.001,0.032,0.995
37.97,-0.001,0.03,0.991
37.975,0.004,0.027,0.989
37.98,0.003,0.032,0.984
37.985,0.003,0.039,0.986
37.99,0.004,0.036,0.989
37.995,0.01,0.046,0.99
38,0.012,0.047,0.998
38.007,0.011,0.047,1.002
38.02,0.011,0.043,0.994
38.022,0.007,0.037,0.998
38.023,0.008,0.035,0.994
38.083,0.009,0.032,0.987
38.084,0.011,0.03,0.976
38.085,0.008,0.035,0.976
38.086,0.009,0.034,0.97
38.086,0.01,0.036,0.965
38.087,0.008,0.038,0.971
38.09,0.006,0.044,0.968
38.091,0.01,0.046,0.972
38.092,0.012,0.047,0.973
38.092,0.018,0.046,0.981
38.093,0.019,0.046,0.983
38.094,0.02,0.041,0.991
38.095,0.019,0.037,0.99
38.095,0.015,0.038,0.993
38.096,0.016,0.039,0.99
38.101,0.015,0.032,0.987
38.106,0.014,0.031,0.982
38.116,0.017,0.033,0.983
38.117,0.019,0.036,0.977
38.12,0.018,0.036,0.977
38.127,0.02,0.041,0.978
38.13,0.02,0.041,0.973
38.135,0.018,0.034,0.967
38.14,0.018,0.031,0.964
38.145,0.019,0.039,0.97
38.15,0.02,0.044,0.981
38.156,0.015,0.041,0.988
38.169,0.013,0.032,0.984
38.17,0.01,0.024,0.981
38.172,0.014,0.025,0.987
38.22,0.022,0.025,0.989
38.221,0.02,0.026,0.992
38.222,0.016,0.027,0.991
38.222,0.012,0.026,0.995
38.223,0.01,0.024,0.992
38.224,0.011,0.021,0.986
38.224,0.013,0.021,0.988
38.225,0.016,0.025,0.991
38.226,0.018,0.028,0.991
38.226,0.021,0.03,0.988
38.227,0.022,0.029,0.982
38.23,0.022,0.03,0.984
38.234,0.021,0.031,0.981
38.241,0.018,0.029,0.972
38.245,0.019,0.028,0.964
38.249,0.016,0.027,0.964
38.255,0.015,0.025,0.96
38.263,0.02,0.028,0.958
38.264,0.019,0.028,0.963
38.27,0.021,0.03,0.968
38.275,0.023,0.032,0.969
38.28,0.024,0.028,0.969
38.285,0.026,0.027,0.975
38.29,0.025,0.026,0.976
38.294,0.022,0.026,0.97
38.299,0.017,0.026,0.972
38.304,0.016,0.024,0.972
38.31,0.017,0.019,0.978
38.314,0.016,0.019,0.978
38.319,0.019,0.021,0.974
38.357,0.023,0.024,0.977
38.358,0.022,0.024,0.979
38.358,0.021,0.022,0.983
38.358,0.02,0.017,0.98
38.359,0.016,0.016,0.979
38.36,0.013,0.017,0.977
38.36,0.015,0.013,0.972
38.361,0.017,0.011,0.967
38.364,0.015,0.012,0.966
38.369,0.017,0.016,0.968
38.374,0.02,0.018,0.97
38.379,0.021,0.022,0.971
38.384,0.024,0.023,0.975
38.393,0.019,0.023,0.978
38.394,0.018,0.023,0.981
38.399,0.016,0.024,0.98
38.445,0.016,0.023,0.98
38.446,0.018,0.023,0.977
38.447,0.02,0.022,0.98
38.447,0.02,0.021,0.977
38.448,0.018,0.016,0.978
38.449,0.017,0.017,0.968
38.45,0.019,0.017,0.966
38.451,0.016,0.019,0.973
38.452,0.013,0.015,0.972
38.453,0.014,0.012,0.98
38.458,0.009,0.021,0.985
38.46,0.012,0.018,0.989
38.465,0.015,0.021,0.99
38.469,0.018,0.017,0.988
38.475,0.019,0.019,0.986
38.48,0.019,0.022,0.983
38.485,0.019,0.025,0.983
38.49,0.024,0.028,0.987
38.495,0.021,0.027,0.986
38.499,0.022,0.029,0.986
38.508,0.019,0.027,0.979
38.51,0.023,0.027,0.98
38.515,0.029,0.029,0.978
38.52,0.024,0.025,0.981
38.526,0.023,0.029,0.98
38.53,0.019,0.023,0.977
38.535,0.018,0.025,0.979
38.55,0.021,0.031,0.973
38.551,0.025,0.03,0.978
38.552,0.025,0.035,0.978
38.601,0.029,0.032,0.975
38.602,0.03,0.034,0.973
38.603,0.027,0.037,0.983
38.604,0.022,0.039,0.97
38.605,0.022,0.039,0.957
38.605,0.025,0.034,0.961
38.606,0.022,0.039,0.969
38.607,0.03,0.039,0.978
38.608,0.03,0.037,0.979
38.609,0.025,0.033,0.982
38.609,0.021,0.03,0.99
38.615,0.015,0.025,0.993
38.622,0.014,0.019,0.995
38.624,0.011,0.013,1.002
38.629,0.01,0.014,0.998
38.635,0.012,0.013,1.009
38.64,0.013,0.017,1.01
38.645,0.012,0.016,1.015
38.65,0.013,0.022,1.011
38.655,0.009,0.02,1.006
38.66,0.009,0.024,1.007
38.665,0.015,0.023,1.001
38.672,0.018,0.026,0.991
38.674,0.021,0.028,0.978
38.679,0.02,0.025,0.978
38.685,0.019,0.027,0.975
38.699,0.018,0.028,0.968
38.7,0.022,0.028,0.972
38.701,0.024,0.03,0.973
38.753,0.026,0.033,0.976
38.754,0.031,0.032,0.986
38.755,0.028,0.033,0.989
38.756,0.027,0.03,0.993
38.756,0.028,0.027,0.997
38.757,0.024,0.025,0.997
38.758,0.021,0.025,0.997
38.759,0.021,0.024,0.99
38.759,0.025,0.021,0.983
38.76,0.025,0.016,0.984
38.761,0.022,0.018,0.976
38.762,0.02,0.02,0.972
38.764,0.02,0.016,0.971
38.77,0.023,0.014,0.968
38.779,0.023,0.017,0.974
38.779,0.023,0.021,0.975
38.787,0.022,0.021,0.972
38.789,0.021,0.021,0.977
38.794,0.021,0.02,0.981
38.812,0.021,0.017,0.979
38.813,0.023,0.016,0.977
38.814,0.021,0.017,0.973
38.815,0.019,0.02,0.973
38.828,0.019,0.022,0.968
38.829,0.021,0.024,0.964
38.83,0.024,0.024,0.962
38.881,0.023,0.024,0.961
38.882,0.022,0.025,0.958
38.883,0.023,0.027,0.957
38.884,0.023,0.027,0.961
38.885,0.022,0.025,0.962
38.885,0.021,0.023,0.96
38.886,0.02,0.022,0.964
38.887,0.021,0.021,0.972
38.888,0.019,0.019,0.977
38.889,0.017,0.019,0.983
38.89,0.016,0.016,0.988
38.89,0.014,0.014,0.99
38.895,0.016,0.013,0.989
38.899,0.018,0.015,0.988
38.905,0.014,0.018,0.988
38.909,0.011,0.018,0.985
38.914,0.012,0.015,0.98
38.919,0.014,0.017,0.977
38.924,0.016,0.022,0.971
38.929,0.015,0.022,0.968
38.939,0.014,0.021,0.97
38.94,0.013,0.021,0.975
38.944,0.012,0.023,0.976
38.949,0.011,0.025,0.975
38.987,0.01,0.024,0.971
38.988,0.01,0.022,0.97
38.988,0.014,0.023,0.972
38.989,0.014,0.024,0.977
38.99,0.013,0.026,0.979
38.991,0.013,0.026,0.976
38.992,0.013,0.026,0.972
38.992,0.012,0.024,0.975
38.994,0.01,0.021,0.97
39.001,0.01,0.021,0.975
39.004,0.012,0.021,0.974
39.009,0.013,0.022,0.978
39.014,0.018,0.025,0.985
39.024,0.018,0.027,0.992
39.025,0.015,0.026,0.986
39.029,0.013,0.026,0.979
39.035,0.012,0.028,0.983
39.04,0.01,0.024,0.988
39.044,0.011,0.021,0.981
39.056,0.013,0.02,0.976
39.057,0.017,0.02,0.977
39.059,0.018,0.024,0.974
39.064,0.02,0.028,0.977
39.073,0.02,0.033,0.978
39.075,0.018,0.029,0.977
39.079,0.018,0.029,0.977
39.093,0.02,0.029,0.985
39.094,0.026,0.031,0.993
39.095,0.031,0.033,0.993
39.141,0.027,0.031,0.996
39.142,0.024,0.029,0.996
39.142,0.02,0.024,0.988
39.143,0.019,0.018,0.992
39.144,0.016,0.024,0.991
39.145,0.016,0.02,0.992
39.146,0.02,0.018,0.987
39.147,0.018,0.024,0.982
39.148,0.022,0.023,0.986
39.15,0.028,0.03,0.984
39.15,0.035,0.034,0.988
39.155,0.03,0.038,0.986
39.16,0.035,0.04,0.987
39.169,0.034,0.04,0.993
39.17,0.03,0.031,0.999
39.174,0.03,0.029,1.003
39.179,0.029,0.034,0.99
39.185,0.027,0.031,0.988
39.189,0.027,0.028,0.976
39.196,0.027,0.03,0.975
39.206,0.027,0.031,0.972
39.209,0.025,0.029,0.976
39.222,0.028,0.027,0.974
39.224,0.022,0.024,0.977
39.225,0.018,0.023,0.974
39.229,0.024,0.021,0.967
39.246,0.021,0.02,0.96
39.247,0.024,0.019,0.961
39.248,0.021,0.022,0.963
39.249,0.02,0.022,0.958
39.254,0.019,0.028,0.958
39.259,0.022,0.029,0.952
39.302,0.023,0.024,0.956
39.303,0.023,0.028,0.964
39.305,0.022,0.031,0.97
39.316,0.029,0.029,0.964
39.317,0.027,0.03,0.973
39.319,0.026,0.032,0.971
39.32,0.023,0.03,0.984
39.322,0.026,0.028,0.989
39.322,0.023,0.025,0.99
39.324,0.023,0.022,0.988
39.325,0.023,0.018,0.988
39.327,0.021,0.015,0.986
39.328,0.02,0.015,0.99
39.33,0.02,0.017,0.988
39.336,0.027,0.018,0.989
39.339,0.026,0.024,0.991
39.344,0.024,0.028,0.996
39.349,0.023,0.025,1.001
39.355,0.023,0.028,1.002
39.359,0.024,0.028,1.001
39.376,0.028,0.026,0.993
39.377,0.03,0.027,0.981
39.378,0.032,0.026,0.977
39.379,0.03,0.029,0.97
39.417,0.03,0.034,0.972
39.417,0.03,0.034,0.966
39.419,0.032,0.035,0.961
39.419,0.031,0.036,0.965
39.42,0.032,0.036,0.967
39.421,0.035,0.035,0.974
39.421,0.037,0.036,0.974
39.422,0.037,0.036,0.973
39.423,0.036,0.035,0.98
39.431,0.033,0.034,0.982
39.434,0.029,0.035,0.98
39.438,0.03,0.034,0.98
39.443,0.031,0.033,0.984
39.453,0.03,0.03,0.984
39.454,0.032,0.027,0.982
39.458,0.032,0.03,0.984
39.463,0.028,0.029,0.989
39.469,0.024,0.027,0.991
39.473,0.023,0.025,0.989
39.481,0.026,0.025,0.989
39.483,0.028,0.025,0.986
39.488,0.028,0.026,0.98
39.493,0.03,0.029,0.974
39.526,0.03,0.027,0.972
39.527,0.026,0.026,0.97
39.528,0.025,0.029,0.962
39.528,0.026,0.032,0.953
39.529,0.027,0.034,0.949
39.53,0.026,0.035,0.947
39.53,0.025,0.038,0.945
39.533,0.025,0.038,0.949
39.538,0.024,0.036,0.952
39.548,0.023,0.034,0.958
39.549,0.025,0.033,0.964
39.553,0.025,0.032,0.967
39.558,0.024,0.031,0.976
39.565,0.023,0.029,0.984
39.569,0.02,0.024,0.988
39.573,0.017,0.022,0.995
39.585,0.017,0.021,0.998
39.586,0.018,0.021,0.998
39.588,0.018,0.022,0.997
39.596,0.019,0.018,0.999
39.598,0.017,0.021,1
39.603,0.02,0.023,0.998
39.609,0.022,0.027,0.997
39.614,0.021,0.028,0.995
39.619,0.024,0.03,0.993
39.624,0.025,0.028,0.992
39.637,0.022,0.028,0.993
39.638,0.021,0.029,0.986
39.639,0.024,0.029,0.983
39.69,0.023,0.033,0.98
39.691,0.028,0.034,0.987
39.692,0.028,0.035,0.978
39.692,0.029,0.038,0.973
39.694,0.031,0.039,0.97
39.695,0.032,0.041,0.97
39.696,0.035,0.042,0.973
39.697,0.032,0.039,0.968
39.698,0.032,0.04,0.967
39.699,0.036,0.041,0.971
39.7,0.036,0.04,0.975
39.7,0.033,0.037,0.971
39.705,0.034,0.039,0.973
39.718,0.034,0.039,0.976
39.719,0.034,0.038,0.976
39.72,0.032,0.037,0.982
39.724,0.03,0.035,0.99
39.729,0.03,0.035,0.99
39.734,0.025,0.036,0.992
39.739,0.027,0.031,0.993
39.749,0.029,0.028,0.996
39.75,0.03,0.027,0.997
39.753,0.03,0.028,0.988
39.764,0.028,0.028,0.984
39.765,0.027,0.031,0.975
39.768,0.026,0.029,0.977
39.773,0.028,0.028,0.974
39.782,0.027,0.032,0.964
39.794,0.028,0.03,0.964
39.795,0.032,0.035,0.968
39.797,0.031,0.035,0.969
39.798,0.03,0.036,0.978
39.803,0.032,0.033,0.98
39.843,0.03,0.037,0.984
39.844,0.029,0.037,0.986
39.845,0.034,0.035,0.99
39.846,0.029,0.034,0.992
39.846,0.028,0.039,0.988
39.848,0.027,0.036,0.973
39.848,0.026,0.03,0.976
39.849,0.022,0.031,0.967
39.853,0.019,0.029,0.971
39.864,0.018,0.032,0.967
39.865,0.019,0.029,0.973
39.868,0.018,0.026,0.975
39.873,0.018,0.028,0.98
39.879,0.021,0.025,0.977
39.883,0.023,0.025,0.976
39.889,0.026,0.029,0.983
39.901,0.022,0.031,0.981
39.902,0.022,0.033,0.979
39.904,0.024,0.034,0.974
39.947,0.024,0.034,0.971
39.95,0.025,0.032,0.973
39.95,0.02,0.033,0.966
39.951,0.017,0.03,0.968
39.952,0.019,0.029,0.972
39.954,0.016,0.026,0.976
39.955,0.016,0.023,0.973
39.956,0.016,0.027,0.982
39.957,0.021,0.029,0.983
39.957,0.022,0.031,0.984
39.963,0.022,0.031,0.98
39.963,0.023,0.03,0.979
39.968,0.022,0.031,0.967
39.975,0.026,0.037,0.965
39.978,0.026,0.038,0.963
39.983,0.027,0.04,0.954
39.988,0.028,0.046,0.948
39.994,0.027,0.043,0.949
39.998,0.024,0.041,0.95
40.003,0.025,0.045,0.958
40.01,0.024,0.046,0.965
40.013,0.022,0.04,0.975
40.018,0.022,0.038,0.984
40.025,0.019,0.033,0.996
40.028,0.014,0.032,1.002
40.033,0.012,0.03,1.009
40.038,0.013,0.028,1.014
40.043,0.013,0.026,1.009
40.048,0.021,0.025,1
40.053,0.024,0.027,0.99
40.06,0.026,0.032,0.983
40.063,0.028,0.038,0.975
40.068,0.03,0.046,0.97
40.105,0.033,0.049,0.967
40.105,0.031,0.05,0.96
40.106,0.032,0.052,0.961
40.106,0.032,0.053,0.962
40.106,0.031,0.055,0.966
40.107,0.028,0.049,0.965
40.108,0.022,0.041,0.967
40.108,0.018,0.038,0.976
40.113,0.018,0.034,0.989
40.118,0.025,0.035,1.001
40.125,0.033,0.037,1.003
40.128,0.028,0.035,0.997
40.133,0.015,0.034,0.993
40.142,0.007,0.031,0.99
40.143,0.011,0.033,0.99
40.148,0.025,0.039,0.989
40.153,0.03,0.042,0.993
40.163,0.023,0.038,0.992
40.164,0.013,0.036,0.992
40.168,0.017,0.037,1
40.183,0.023,0.039,1.001
40.184,0.022,0.042,0.992
40.186,0.016,0.038,0.989
40.229,0.012,0.035,0.99
40.23,0.017,0.038,0.989
40.23,0.02,0.037,0.98
40.231,0.017,0.037,0.973
40.232,0.011,0.034,0.973
40.233,0.007,0.032,0.973
40.234,0.014,0.039,0.968
40.235,0.019,0.042,0.965
40.236,0.015,0.043,0.958
40.238,0.009,0.044,0.957
40.239,0.009,0.042,0.953
40.244,0.012,0.039,0.953
40.248,0.014,0.042,0.956
40.253,0.012,0.043,0.962
40.259,0.015,0.043,0.959
40.263,0.016,0.041,0.969
40.268,0.018,0.042,0.966
40.274,0.019,0.044,0.966
40.278,0.015,0.046,0.972
40.296,0.017,0.045,0.97
40.298,0.017,0.042,0.968
40.299,0.012,0.042,0.969
40.301,0.011,0.04,0.971
40.313,0.011,0.039,0.973
40.314,0.009,0.043,0.973
40.315,0.01,0.037,0.98
40.366,0.01,0.034,0.984
40.367,0.006,0.033,0.986
40.368,0.008,0.032,0.987
40.368,0.009,0.028,0.985
40.369,0.007,0.03,0.98
40.369,0.007,0.033,0.982
40.369,0.013,0.037,0.982
40.37,0.011,0.04,0.971
40.37,0.014,0.041,0.973
40.37,0.011,0.044,0.976
40.371,0.013,0.044,0.966
40.374,0.017,0.042,0.968
40.378,0.01,0.037,0.971
40.382,0.011,0.037,0.975
40.388,0.014,0.035,0.97
40.392,0.012,0.033,0.982
40.397,0.011,0.035,0.991
40.408,0.01,0.034,0.994
40.409,0.011,0.034,0.991
40.413,0.014,0.034,0.985
40.418,0.022,0.034,0.976
40.433,0.025,0.043,0.978
40.433,0.021,0.037,0.973
40.434,0.024,0.035,0.972
40.44,0.018,0.034,0.964
40.443,0.012,0.032,0.961
40.447,0.007,0.038,0.979
40.453,0.007,0.03,0.99
40.457,0.018,0.029,0.994
40.467,0.018,0.029,0.995
40.473,0.02,0.025,0.994
40.477,0.021,0.021,0.996
40.482,0.018,0.026,0.986
40.488,0.013,0.031,0.976
40.493,0.009,0.036,0.976
40.497,0.016,0.033,0.982
40.503,0.014,0.031,0.982
40.507,0.023,0.035,0.984
40.512,0.022,0.03,0.978
40.517,0.027,0.034,0.988
40.522,0.028,0.031,0.982
40.527,0.025,0.033,0.97
40.532,0.019,0.031,0.969
40.542,0.016,0.031,0.971
40.543,0.016,0.026,0.969
40.549,0.02,0.026,0.969
40.565,0.015,0.021,0.979
40.566,0.02,0.023,0.995
40.567,0.024,0.027,0.981
40.568,0.024,0.028,0.977
40.573,0.031,0.037,0.971
40.577,0.028,0.04,0.97
40.582,0.023,0.047,0.957
40.588,0.015,0.046,0.944
40.592,0.024,0.04,0.96
40.597,0.032,0.04,0.953
40.603,0.038,0.035,0.945
40.609,0.047,0.038,0.956
40.613,0.043,0.036,0.943
40.629,0.035,0.041,0.94
40.63,0.021,0.046,0.943
40.633,0.019,0.045,0.972
40.633,0.023,0.04,0.977
40.681,0.02,0.034,0.989
40.683,0.027,0.032,1.007
40.683,0.037,0.036,1.002
40.684,0.041,0.042,0.999
40.685,0.04,0.037,0.987
40.686,0.03,0.024,0.961
40.688,0.031,0.027,0.944
40.688,0.031,0.031,0.915
40.689,0.025,0.034,0.898
40.69,0.019,0.043,0.898
40.691,0.02,0.043,0.897
40.693,0.014,0.036,0.896
40.7,0.008,0.023,0.904
40.703,0.019,0.023,0.921
40.708,0.043,0.038,0.942
40.713,0.049,0.04,0.961
40.72,0.033,0.04,0.978
40.723,0.02,0.05,0.99
40.728,0.023,0.061,0.992
40.733,0.027,0.064,0.999
40.738,0.025,0.059,1.008
40.743,0.018,0.048,1.011
40.748,0.012,0.037,1.009
40.755,0.007,0.02,0.993
40.758,0.001,0.006,0.981
40.763,-0.004,0.002,0.974
40.77,-0.009,0.002,0.969
40.773,-0.012,0.003,0.971
40.778,-0.016,0.001,0.974
40.794,-0.02,0.002,0.983
40.803,-0.012,0.017,0.993
40.804,-0.006,0.032,1.004
40.804,-0.011,0.03,1.009
40.805,-0.019,0.021,1.016
40.841,-0.018,0.019,1.028
40.843,-0.005,0.025,1.031
40.844,0.002,0.033,1.034
40.845,-0.006,0.029,1.018
40.846,-0.015,0.019,1.009
40.848,-0.016,0.017,1.012
40.849,-0.015,0.022,1.005
40.85,-0.011,0.029,0.998
40.851,-0.017,0.027,0.992
40.857,-0.023,0.019,0.988
40.857,-0.019,0.02,0.988
40.863,-0.013,0.019,0.984
40.868,-0.015,0.016,0.98
40.872,-0.019,0.02,0.974
40.877,-0.014,0.022,0.972
40.884,-0.006,0.03,0.976
40.887,-0.003,0.039,0.975
40.892,-0.018,0.037,0.972
40.901,-0.023,0.029,0.976
40.902,-0.012,0.037,0.984
40.907,-0.002,0.046,0.993
40.913,-0.009,0.046,0.995
40.926,-0.023,0.043,0.992
40.929,-0.021,0.041,0.993
40.929,-0.013,0.043,0.988
40.973,-0.013,0.039,0.985
40.974,-0.01,0.035,0.978
40.975,-0.007,0.037,0.968
40.976,-0.009,0.04,0.973
40.979,-0.008,0.046,0.958
40.981,-0.013,0.046,0.949
40.982,-0.014,0.044,0.971
40.983,-0.015,0.048,0.969
40.984,-0.012,0.055,0.97
40.984,-0.014,0.055,0.988
40.985,-0.004,0.053,0.998
40.99,0.003,0.046,0.99
40.992,-0.003,0.043,1.002
41.003,-0.008,0.042,0.999
41.004,-0.01,0.048,0.991
41.007,-0.01,0.048,0.99
41.012,-0.017,0.042,0.998
41.018,-0.013,0.039,0.992
41.023,-0.015,0.04,0.985
41.027,-0.003,0.038,1.012
41.034,-0.008,0.039,1.001
41.038,-0.02,0.035,0.991
41.042,-0.012,0.037,1.008
41.057,-0.002,0.048,0.991
41.058,-0.006,0.053,0.996
41.058,-0.002,0.06,0.998
41.062,-0.014,0.061,0.983
41.105,-0.029,0.054,0.98
41.106,-0.015,0.048,0.983
41.106,-0.003,0.051,0.978
41.108,-0.004,0.051,0.979
41.108,-0.018,0.045,0.996
41.111,-0.012,0.045,0.996
41.112,-0.009,0.053,0.986
41.113,-0.01,0.047,0.998
41.114,-0.006,0.038,1.007
41.118,-0.013,0.043,0.999
41.122,-0.018,0.049,1.001
41.128,-0.018,0.045,1.006
41.133,-0.006,0.046,1.012
41.137,-0.007,0.05,1.008
41.142,-0.012,0.04,1.016
41.153,-0.009,0.047,0.995
41.154,-0.012,0.044,1
41.157,-0.011,0.053,0.991
41.166,-0.02,0.054,0.983
41.167,-0.021,0.047,0.984
41.172,-0.013,0.05,0.977
41.177,-0.014,0.049,0.981
41.182,-0.01,0.054,0.971
41.188,-0.007,0.051,0.96
