time,x,y,z
34.823,0.043,0.981,0.073
34.824,0.041,0.98,0.072
34.828,0.038,0.979,0.07
34.833,0.036,0.979,0.068
34.845,0.038,0.979,0.071
34.846,0.038,0.981,0.075
34.848,0.036,0.98,0.071
34.901,0.034,0.979,0.07
34.901,0.031,0.981,0.071
34.902,0.033,0.986,0.072
34.903,0.033,0.987,0.067
34.904,0.032,0.986,0.07
34.905,0.03,0.985,0.07
34.905,0.03,0.986,0.065
34.906,0.033,0.985,0.065
34.907,0.037,0.986,0.067
34.908,0.038,0.985,0.074
34.909,0.036,0.983,0.078
34.909,0.035,0.985,0.073
34.913,0.035,0.985,0.072
34.92,0.035,0.984,0.073
34.923,0.034,0.984,0.071
34.928,0.034,0.984,0.073
34.937,0.036,0.983,0.07
34.938,0.035,0.982,0.067
34.943,0.035,0.979,0.069
34.948,0.035,0.98,0.071
34.957,0.035,0.983,0.071
34.963,0.033,0.984,0.073
34.964,0.03,0.983,0.069
35.015,0.031,0.982,0.068
35.016,0.031,0.983,0.071
35.017,0.031,0.981,0.073
35.018,0.033,0.981,0.073
35.019,0.032,0.981,0.072
35.02,0.031,0.982,0.074
35.021,0.032,0.984,0.075
35.022,0.032,0.984,0.072
35.023,0.033,0.984,0.072
35.024,0.031,0.983,0.073
35.024,0.03,0.982,0.071
35.025,0.034,0.983,0.074
35.035,0.036,0.982,0.071
35.036,0.035,0.982,0.069
35.038,0.034,0.982,0.071
35.042,0.032,0.98,0.074
35.048,0.034,0.984,0.075
35.053,0.035,0.981,0.069
35.057,0.035,0.979,0.065
35.062,0.035,0.984,0.073
35.074,0.034,0.982,0.062
35.075,0.036,0.981,0.068
35.077,0.032,0.983,0.068
35.147,0.033,0.986,0.072
35.147,0.034,0.986,0.065
35.148,0.033,0.982,0.065
35.148,0.027,0.98,0.065
35.148,0.029,0.979,0.069
35.149,0.03,0.978,0.072
35.149,0.028,0.983,0.069
35.149,0.03,0.985,0.071
35.15,0.031,0.982,0.068
35.15,0.026,0.982,0.067
35.151,0.028,0.98,0.066
35.151,0.028,0.98,0.067
35.151,0.027,0.98,0.065
35.152,0.03,0.981,0.062
35.157,0.029,0.98,0.068
35.162,0.026,0.981,0.07
35.168,0.031,0.985,0.065
35.172,0.03,0.987,0.07
35.176,0.027,0.984,0.068
35.183,0.029,0.983,0.073
35.186,0.028,0.985,0.068
35.191,0.027,0.982,0.065
35.196,0.026,0.981,0.074
35.201,0.024,0.985,0.067
35.206,0.025,0.983,0.065
35.212,0.029,0.982,0.068
35.224,0.027,0.985,0.076
35.224,0.024,0.985,0.07
35.227,0.025,0.985,0.068
35.251,0.024,0.983,0.066
35.251,0.025,0.982,0.068
35.252,0.023,0.983,0.07
35.252,0.02,0.987,0.071
35.252,0.023,0.983,0.065
35.256,0.024,0.985,0.07
35.261,0.023,0.985,0.062
35.266,0.025,0.986,0.068
35.271,0.024,0.983,0.067
35.276,0.021,0.984,0.074
35.282,0.021,0.985,0.067
35.286,0.024,0.985,0.066
35.291,0.026,0.985,0.067
35.301,0.025,0.987,0.065
35.302,0.026,0.984,0.069
35.306,0.025,0.984,0.072
35.312,0.024,0.983,0.068
35.316,0.027,0.984,0.069
35.322,0.028,0.983,0.073
35.326,0.027,0.981,0.071
35.337,0.026,0.984,0.066
35.337,0.028,0.985,0.067
35.341,0.032,0.985,0.069
35.357,0.031,0.982,0.07
35.359,0.027,0.982,0.068
35.36,0.028,0.981,0.067
35.362,0.029,0.982,0.068
35.412,0.028,0.982,0.069
35.413,0.029,0.98,0.071
35.414,0.027,0.98,0.07
35.415,0.028,0.982,0.066
35.417,0.026,0.983,0.067
35.418,0.025,0.984,0.072
35.418,0.024,0.984,0.067
35.419,0.024,0.985,0.067
35.42,0.022,0.983,0.069
35.421,0.021,0.984,0.068
35.422,0.025,0.985,0.067
35.423,0.028,0.984,0.065
35.427,0.028,0.982,0.069
35.433,0.029,0.984,0.072
35.457,0.027,0.985,0.07
35.458,0.026,0.983,0.069
35.462,0.024,0.981,0.07
35.463,0.022,0.981,0.075
35.464,0.023,0.979,0.069
35.465,0.024,0.978,0.071
35.474,0.022,0.978,0.068
35.475,0.021,0.979,0.066
35.476,0.021,0.981,0.073
35.482,0.021,0.984,0.071
35.486,0.019,0.984,0.065
35.491,0.02,0.983,0.068
35.504,0.021,0.983,0.066
35.506,0.021,0.987,0.065
35.507,0.019,0.987,0.062
35.512,0.024,0.986,0.065
35.565,0.022,0.987,0.066
35.566,0.02,0.989,0.067
35.566,0.021,0.984,0.069
35.567,0.021,0.985,0.071
35.568,0.025,0.984,0.067
35.569,0.021,0.984,0.068
35.57,0.021,0.984,0.067
35.571,0.023,0.984,0.067
35.571,0.024,0.981,0.066
35.572,0.021,0.983,0.065
35.573,0.021,0.982,0.068
35.573,0.018,0.982,0.062
35.576,0.022,0.983,0.062
35.588,0.02,0.985,0.066
35.589,0.019,0.983,0.065
35.591,0.021,0.989,0.064
35.597,0.022,0.985,0.063
35.601,0.018,0.983,0.067
35.606,0.021,0.986,0.071
35.619,0.024,0.985,0.069
35.62,0.022,0.979,0.07
35.626,0.021,0.982,0.067
35.627,0.022,0.98,0.066
35.679,0.026,0.978,0.068
35.68,0.027,0.979,0.065
35.681,0.024,0.981,0.072
35.682,0.024,0.98,0.07
35.682,0.023,0.982,0.074
35.683,0.023,0.979,0.079
35.684,0.027,0.983,0.075
35.684,0.022,0.986,0.079
35.686,0.026,0.984,0.08
35.687,0.02,0.989,0.08
35.688,0.022,0.988,0.078
35.69,0.023,0.986,0.084
35.698,0.021,0.986,0.082
35.7,0.024,0.98,0.075
35.705,0.023,0.981,0.078
35.713,0.023,0.978,0.08
35.715,0.022,0.977,0.079
35.72,0.021,0.982,0.084
35.725,0.027,0.982,0.086
35.73,0.025,0.981,0.088
35.735,0.023,0.985,0.087
35.741,0.026,0.984,0.085
35.754,0.031,0.983,0.089
35.755,0.033,0.985,0.088
35.759,0.03,0.986,0.091
35.81,0.032,0.987,0.103
35.811,0.034,0.988,0.099
35.812,0.034,0.987,0.094
35.812,0.037,0.983,0.098
35.813,0.04,0.983,0.096
35.814,0.041,0.981,0.099
35.816,0.041,0.979,0.097
35.816,0.044,0.98,0.092
35.817,0.047,0.976,0.093
35.818,0.047,0.971,0.098
35.819,0.05,0.973,0.102
35.82,0.053,0.972,0.106
35.821,0.052,0.972,0.106
35.825,0.052,0.975,0.106
35.833,0.049,0.975,0.102
35.835,0.051,0.975,0.101
35.84,0.053,0.977,0.098
35.846,0.05,0.976,0.1
35.85,0.051,0.977,0.101
35.855,0.053,0.977,0.104
35.862,0.051,0.976,0.107
35.865,0.048,0.977,0.104
35.87,0.046,0.981,0.103
35.875,0.045,0.979,0.099
35.887,0.045,0.976,0.101
35.888,0.046,0.976,0.101
35.89,0.047,0.976,0.092
35.939,0.043,0.975,0.096
35.94,0.04,0.974,0.097
35.941,0.042,0.976,0.096
35.941,0.043,0.977,0.097
35.942,0.042,0.979,0.094
35.943,0.04,0.981,0.091
35.943,0.039,0.979,0.087
35.944,0.039,0.976,0.089
35.945,0.038,0.978,0.088
35.954,0.037,0.979,0.088
35.955,0.039,0.98,0.088
35.956,0.039,0.981,0.09
35.957,0.039,0.98,0.087
35.961,0.036,0.978,0.088
35.964,0.036,0.979,0.09
35.969,0.039,0.978,0.089
35.979,0.041,0.975,0.088
35.979,0.037,0.975,0.089
35.984,0.035,0.979,0.089
35.989,0.035,0.98,0.084
35.995,0.035,0.984,0.078
35.999,0.034,0.983,0.077
36.005,0.035,0.979,0.082
36.012,0.033,0.981,0.082
36.014,0.035,0.982,0.084
36.019,0.031,0.983,0.081
36.059,0.029,0.983,0.084
36.06,0.027,0.979,0.081
36.06,0.03,0.98,0.076
36.061,0.032,0.977,0.082
36.062,0.033,0.978,0.079
36.062,0.034,0.979,0.08
36.063,0.034,0.977,0.074
36.064,0.034,0.981,0.075
36.065,0.034,0.982,0.076
36.069,0.036,0.979,0.073
36.079,0.035,0.979,0.079
36.08,0.037,0.972,0.08
36.084,0.035,0.975,0.084
36.089,0.037,0.974,0.09
36.095,0.04,0.976,0.081
36.099,0.04,0.975,0.077
36.104,0.041,0.977,0.074
36.111,0.045,0.979,0.069
36.115,0.047,0.981,0.068
36.119,0.041,0.981,0.067
36.127,0.048,0.975,0.07
36.129,0.044,0.974,0.073
36.134,0.044,0.978,0.074
36.139,0.049,0.98,0.076
36.15,0.045,0.973,0.08
36.151,0.045,0.976,0.086
36.166,0.048,0.975,0.088
36.169,0.044,0.977,0.076
36.172,0.046,0.975,0.078
36.224,0.043,0.975,0.077
36.225,0.046,0.975,0.075
36.225,0.044,0.976,0.078
36.226,0.047,0.978,0.085
36.227,0.049,0.979,0.075
36.229,0.046,0.981,0.073
36.229,0.041,0.981,0.071
36.23,0.047,0.978,0.064
36.231,0.043,0.978,0.066
36.232,0.043,0.972,0.063
36.232,0.043,0.976,0.062
36.234,0.049,0.979,0.054
36.235,0.047,0.977,0.054
36.242,0.044,0.977,0.048
36.244,0.042,0.976,0.057
36.249,0.047,0.981,0.063
36.254,0.045,0.979,0.062
36.26,0.044,0.978,0.052
36.264,0.046,0.975,0.039
36.27,0.046,0.974,0.028
36.276,0.045,0.975,0.03
36.279,0.044,0.976,0.037
36.284,0.04,0.976,0.048
36.299,0.042,0.976,0.057
36.3,0.04,0.977,0.049
36.3,0.037,0.977,0.044
36.305,0.038,0.977,0.035
36.35,0.04,0.979,0.041
36.351,0.037,0.983,0.036
36.352,0.037,0.982,0.022
36.354,0.037,0.985,0.02
36.355,0.032,0.988,0.021
36.355,0.029,0.988,0.028
36.356,0.028,0.986,0.033
36.359,0.027,0.987,0.027
36.36,0.025,0.987,0.015
36.36,0.029,0.987,0.001
36.361,0.026,0.99,-0.008
36.366,0.024,0.99,-0.01
36.369,0.028,0.988,-0.011
36.375,0.025,0.984,-0.013
36.379,0.022,0.981,-0.002
36.383,0.023,0.978,0.009
36.391,0.025,0.977,0.009
36.393,0.027,0.974,0.004
36.398,0.027,0.976,-0.001
36.403,0.026,0.975,0.003
36.409,0.028,0.972,0.014
36.413,0.038,0.972,0.012
36.418,0.041,0.972,0
36.429,0.041,0.973,-0.009
36.43,0.047,0.977,-0.021
36.433,0.053,0.977,-0.021
36.485,0.061,0.979,-0.012
36.505,0.062,0.98,-0.019
36.506,0.058,0.981,-0.024
36.507,0.06,0.981,-0.023
36.509,0.062,0.984,-0.025
36.519,0.059,0.986,-0.028
36.519,0.056,0.984,-0.024
36.52,0.061,0.989,-0.025
36.521,0.067,0.987,-0.032
36.521,0.064,0.983,-0.04
36.522,0.066,0.983,-0.045
36.523,0.07,0.984,-0.044
36.523,0.074,0.984,-0.043
36.524,0.071,0.984,-0.052
36.525,0.068,0.984,-0.047
36.525,0.063,0.983,-0.046
36.526,0.064,0.984,-0.053
36.526,0.069,0.984,-0.043
36.53,0.072,0.982,-0.039
36.532,0.07,0.985,-0.033
36.543,0.073,0.98,-0.036
36.543,0.073,0.979,-0.031
36.547,0.074,0.976,-0.04
36.556,0.077,0.974,-0.045
36.557,0.078,0.972,-0.04
36.562,0.074,0.971,-0.043
36.567,0.075,0.973,-0.036
36.606,0.075,0.981,-0.03
36.607,0.069,0.983,-0.031
36.607,0.071,0.982,-0.03
36.608,0.071,0.991,-0.03
36.608,0.076,0.997,-0.032
36.609,0.072,0.998,-0.025
36.609,0.065,0.999,-0.03
36.609,0.053,0.997,-0.04
36.612,0.05,0.998,-0.042
36.617,0.046,1.001,-0.044
36.622,0.051,1.004,-0.042
36.627,0.041,1.001,-0.035
36.632,0.038,0.999,-0.029
36.637,0.033,0.997,-0.032
36.642,0.038,1.002,-0.043
36.647,0.043,1.003,-0.036
36.657,0.038,1,-0.037
36.662,0.036,0.999,-0.038
36.667,0.045,0.995,-0.035
36.673,0.048,1.003,-0.024
36.678,0.054,1.004,-0.017
36.683,0.054,0.998,-0.017
36.694,0.061,0.992,-0.007
36.695,0.068,0.99,-0.012
36.698,0.067,0.994,-0.007
36.772,0.07,0.998,-0.003
36.774,0.077,0.995,-0.004
36.776,0.089,0.999,-0.003
36.777,0.098,0.998,-0.003
36.779,0.098,0.996,-0.004
36.78,0.11,0.994,-0.006
36.788,0.117,0.991,0
36.79,0.121,0.986,0.004
36.791,0.131,0.995,0.014
36.792,0.136,1,0.012
36.793,0.139,1.003,0.004
36.795,0.138,1,-0.003
36.796,0.141,0.998,-0.001
36.8,0.139,0.999,0.002
36.804,0.136,1.004,0
36.806,0.137,1.006,-0.011
36.811,0.136,1.003,-0.006
36.815,0.14,0.997,-0.008
36.818,0.141,0.992,-0.009
36.819,0.14,0.988,0
36.82,0.137,0.987,-0.001
36.821,0.135,0.99,-0.008
36.822,0.137,0.988,-0.017
36.823,0.141,0.99,-0.014
36.824,0.143,0.994,-0.019
36.829,0.138,0.994,-0.022
36.832,0.135,0.993,-0.029
36.85,0.143,0.991,-0.037
36.851,0.147,0.987,-0.035
36.853,0.141,0.985,-0.025
36.854,0.138,0.989,-0.025
36.878,0.137,0.992,-0.028
36.88,0.133,0.994,-0.027
36.88,0.127,0.998,-0.037
36.882,0.12,0.998,-0.051
36.883,0.116,0.999,-0.053
36.884,0.118,0.998,-0.056
36.929,0.122,0.998,-0.068
36.931,0.123,0.997,-0.077
36.933,0.122,0.994,-0.077
36.935,0.116,0.99,-0.082
36.937,0.111,0.986,-0.092
36.939,0.11,0.987,-0.096
36.941,0.112,0.996,-0.085
36.943,0.11,1,-0.077
36.944,0.104,1,-0.086
36.946,0.101,1.002,-0.095
36.948,0.096,1.001,-0.095
36.95,0.09,1.001,-0.091
36.97,0.084,1.004,-0.084
36.971,0.08,1.005,-0.087
36.971,0.076,1.006,-0.088
36.972,0.073,1.008,-0.089
36.972,0.07,1.008,-0.088
36.972,0.068,1.006,-0.092
36.976,0.066,1.003,-0.094
36.981,0.064,0.999,-0.09
36.987,0.064,0.996,-0.077
36.991,0.063,0.995,-0.074
36.997,0.063,0.995,-0.069
37.038,0.059,1,-0.069
37.039,0.058,1.004,-0.072
37.039,0.056,1.003,-0.074
37.04,0.05,1.004,-0.07
37.04,0.047,1.009,-0.063
37.04,0.047,1.015,-0.063
37.041,0.045,1.017,-0.06
37.041,0.04,1.019,-0.068
37.041,0.045,1.016,-0.061
37.046,0.047,1.016,-0.059
37.052,0.054,1.012,-0.059
37.056,0.054,1.013,-0.047
37.062,0.055,1.012,-0.046
37.068,0.057,1.008,-0.035
37.072,0.059,1.006,-0.031
37.076,0.063,1.001,-0.026
37.084,0.065,0.994,-0.019
37.087,0.065,0.989,-0.014
37.091,0.071,0.987,-0.005
37.097,0.068,0.98,0.001
37.101,0.073,0.974,0.002
37.106,0.076,0.968,0.006
37.112,0.078,0.966,0.003
37.127,0.085,0.962,0.001
37.13,0.084,0.96,0.012
37.132,0.09,0.958,0.009
37.132,0.096,0.96,0.02
37.18,0.105,0.959,0.027
37.181,0.131,0.962,0.029
37.182,0.135,0.959,0.021
37.183,0.146,0.952,0.023
37.183,0.154,0.948,0.018
37.184,0.159,0.945,0.022
37.185,0.165,0.949,0.024
37.186,0.168,0.951,0.028
37.186,0.169,0.948,0.029
37.187,0.171,0.948,0.031
37.191,0.168,0.948,0.031
37.196,0.156,0.949,0.041
37.201,0.149,0.949,0.04
37.206,0.142,0.958,0.047
37.211,0.126,0.961,0.044
37.216,0.106,0.967,0.045
37.221,0.088,0.968,0.042
37.225,0.073,0.974,0.03
37.232,0.057,0.984,0.032
37.236,0.038,0.991,0.031
37.24,0.019,0.998,0.036
37.246,0.006,1.001,0.029
37.251,-0.01,1.007,0.015
37.255,-0.019,1.019,0.011
37.26,-0.024,1.022,0.006
37.268,-0.031,1.025,0.01
37.271,-0.039,1.027,0.006
37.275,-0.047,1.028,0
37.305,-0.058,1.027,-0.007
37.307,-0.064,1.023,-0.012
37.307,-0.065,1.012,-0.008
37.308,-0.06,1,-0.001
37.308,-0.06,0.985,0.007
37.311,-0.065,0.971,0.011
37.312,-0.063,0.949,0.016
37.316,-0.053,0.935,0.025
37.321,-0.043,0.943,0.043
37.325,-0.048,0.936,0.062
37.336,-0.052,0.914,0.076
37.336,-0.053,0.886,0.094
37.34,-0.046,0.873,0.107
37.348,-0.033,0.867,0.112
37.35,-0.028,0.862,0.124
37.355,-0.025,0.855,0.135
37.36,-0.023,0.849,0.139
37.365,-0.02,0.852,0.127
37.371,-0.018,0.856,0.132
37.375,-0.015,0.867,0.151
37.387,-0.007,0.88,0.164
37.388,-0.002,0.902,0.184
37.391,0.003,0.932,0.207
37.438,0.009,0.956,0.221
37.44,0.013,0.97,0.222
37.442,0.027,0.987,0.22
37.443,0.062,1.007,0.226
37.445,0.094,1.044,0.242
37.446,0.113,1.094,0.271
37.447,0.12,1.124,0.295
37.451,0.112,1.127,0.297
37.452,0.108,1.117,0.288
37.453,0.112,1.106,0.292
37.454,0.122,1.109,0.293
37.476,0.134,1.113,0.28
37.477,0.146,1.101,0.27
37.478,0.136,1.079,0.27
37.479,0.123,1.059,0.274
37.48,0.105,1.04,0.277
37.482,0.085,1.01,0.285
37.482,0.069,0.97,0.287
37.492,0.055,0.948,0.288
37.493,0.044,0.935,0.284
37.498,0.048,0.934,0.286
37.5,0.05,0.935,0.296
37.505,0.048,0.934,0.304
37.51,0.053,0.93,0.297
37.516,0.06,0.929,0.287
37.52,0.063,0.925,0.282
37.525,0.063,0.924,0.277
37.536,0.061,0.925,0.286
37.536,0.062,0.934,0.278
37.54,0.07,0.935,0.256
37.559,0.077,0.933,0.242
37.56,0.085,0.933,0.234
37.56,0.097,0.942,0.234
37.56,0.1,0.94,0.228
37.566,0.105,0.938,0.224
37.569,0.102,0.932,0.222
37.575,0.095,0.923,0.216
37.58,0.098,0.92,0.212
37.585,0.09,0.919,0.227
37.589,0.066,0.909,0.227
37.595,0.057,0.902,0.221
37.599,0.051,0.907,0.229
37.604,0.051,0.912,0.238
37.611,0.052,0.906,0.223
37.614,0.051,0.904,0.221
37.619,0.042,0.909,0.23
37.624,0.037,0.918,0.237
37.629,0.021,0.907,0.239
37.634,0.024,0.898,0.244
37.639,0.041,0.902,0.239
37.652,0.069,0.917,0.214
37.653,0.099,0.926,0.174
37.655,0.124,0.931,0.158
37.679,0.139,0.942,0.171
37.68,0.134,0.945,0.175
37.681,0.138,0.951,0.162
37.681,0.133,0.954,0.168
37.685,0.128,0.954,0.166
37.691,0.137,0.97,0.152
37.698,0.138,0.97,0.146
37.7,0.145,0.963,0.138
37.705,0.14,0.955,0.137
37.713,0.15,0.963,0.122
37.715,0.149,0.98,0.12
37.72,0.146,0.988,0.105
37.724,0.144,0.996,0.099
37.73,0.13,0.99,0.109
37.735,0.124,0.991,0.123
37.74,0.121,0.997,0.141
37.746,0.113,0.994,0.151
37.75,0.097,0.994,0.147
37.754,0.088,0.994,0.149
37.765,0.079,0.993,0.143
37.766,0.062,0.982,0.13
37.77,0.05,0.974,0.138
37.774,0.049,0.971,0.164
37.779,0.042,0.966,0.194
37.784,0.042,0.965,0.212
37.789,0.044,0.971,0.205
37.801,0.048,0.976,0.191
37.802,0.051,0.978,0.178
37.806,0.057,0.979,0.17
37.852,0.073,0.981,0.177
37.853,0.086,0.98,0.182
37.855,0.099,0.972,0.187
37.855,0.109,0.964,0.191
37.856,0.122,0.953,0.199
37.857,0.138,0.941,0.208
37.86,0.151,0.928,0.219
37.861,0.167,0.918,0.227
37.861,0.179,0.912,0.234
37.862,0.187,0.91,0.242
37.863,0.202,0.909,0.243
37.864,0.215,0.907,0.235
37.87,0.224,0.905,0.23
37.879,0.228,0.91,0.223
37.88,0.231,0.925,0.223
37.884,0.22,0.94,0.218
37.89,0.203,0.948,0.204
37.894,0.186,0.951,0.189
37.899,0.168,0.957,0.174
37.904,0.151,0.964,0.171
37.909,0.13,0.976,0.172
37.914,0.107,0.986,0.16
37.919,0.09,0.992,0.148
37.933,0.072,0.999,0.14
37.934,0.056,1.007,0.13
37.937,0.043,1.015,0.118
37.939,0.027,1.021,0.11
37.988,0.013,1.023,0.106
37.989,0,1.022,0.101
38,-0.011,1.02,0.1
38,-0.019,1.015,0.104
38.001,-0.016,1.014,0.109
38.002,-0.011,1.013,0.112
38.003,-0.009,1.011,0.12
38.004,-0.005,1.007,0.135
38.005,-0.008,1.003,0.151
38.006,-0.009,1.001,0.162
38.007,-0.006,0.99,0.169
38.007,0,0.976,0.176
38.009,0.011,0.965,0.184
38.009,0.02,0.958,0.19
38.014,0.029,0.952,0.184
38.019,0.043,0.948,0.182
38.029,0.055,0.944,0.191
38.031,0.064,0.949,0.192
38.034,0.08,0.949,0.191
38.039,0.097,0.947,0.186
38.048,0.103,0.95,0.183
38.049,0.11,0.949,0.177
38.054,0.114,0.949,0.172
38.06,0.115,0.949,0.168
38.064,0.123,0.946,0.166
38.069,0.123,0.946,0.166
38.082,0.127,0.956,0.165
38.083,0.131,0.958,0.165
38.084,0.127,0.956,0.162
38.089,0.124,0.959,0.162
38.134,0.129,0.965,0.162
38.135,0.126,0.969,0.165
38.135,0.124,0.969,0.158
38.136,0.122,0.967,0.161
38.137,0.116,0.969,0.156
38.14,0.113,0.968,0.152
38.141,0.111,0.972,0.153
38.142,0.106,0.968,0.148
38.143,0.101,0.967,0.144
38.144,0.104,0.971,0.146
38.145,0.099,0.968,0.147
38.149,0.095,0.967,0.153
38.154,0.095,0.963,0.149
38.16,0.098,0.967,0.148
38.164,0.097,0.967,0.141
38.168,0.102,0.968,0.14
38.179,0.1,0.971,0.133
38.183,0.099,0.973,0.131
38.194,0.096,0.97,0.14
38.194,0.097,0.966,0.131
38.199,0.094,0.968,0.124
38.203,0.101,0.968,0.133
38.214,0.095,0.97,0.131
38.215,0.099,0.971,0.131
38.219,0.101,0.966,0.131
38.265,0.095,0.967,0.128
38.266,0.094,0.96,0.123
38.266,0.093,0.959,0.121
38.27,0.093,0.96,0.128
38.271,0.092,0.96,0.122
38.272,0.09,0.962,0.112
38.273,0.092,0.964,0.108
38.274,0.089,0.964,0.116
38.274,0.09,0.962,0.112
38.275,0.086,0.965,0.114
38.276,0.088,0.967,0.109
38.281,0.091,0.968,0.11
38.283,0.088,0.97,0.111
38.291,0.084,0.972,0.109
38.293,0.079,0.974,0.108
38.298,0.081,0.977,0.107
38.303,0.077,0.974,0.102
38.308,0.075,0.976,0.095
38.313,0.077,0.975,0.099
38.318,0.079,0.973,0.108
38.324,0.076,0.976,0.106
38.328,0.081,0.977,0.106
38.333,0.083,0.977,0.109
38.341,0.082,0.982,0.114
38.343,0.083,0.978,0.108
38.348,0.078,0.974,0.102
38.353,0.081,0.972,0.102
38.363,0.083,0.972,0.108
38.364,0.084,0.975,0.115
38.37,0.081,0.974,0.111
38.413,0.083,0.973,0.102
38.414,0.083,0.972,0.102
38.415,0.082,0.971,0.103
38.415,0.082,0.971,0.106
38.416,0.08,0.972,0.102
38.42,0.08,0.973,0.097
38.42,0.081,0.973,0.097
38.421,0.077,0.975,0.102
38.422,0.074,0.974,0.101
38.423,0.074,0.972,0.098
38.424,0.074,0.973,0.099
38.428,0.075,0.973,0.102
38.433,0.075,0.972,0.099
38.439,0.072,0.972,0.097
38.442,0.07,0.972,0.095
38.447,0.071,0.975,0.091
38.452,0.073,0.978,0.092
38.461,0.074,0.976,0.093
38.462,0.076,0.974,0.089
38.475,0.078,0.974,0.091
38.477,0.077,0.973,0.095
38.479,0.076,0.97,0.104
38.483,0.073,0.967,0.118
38.49,0.075,0.967,0.115
38.494,0.079,0.967,0.104
38.497,0.083,0.967,0.088
38.511,0.084,0.971,0.065
38.512,0.083,0.97,0.051
38.519,0.086,0.974,0.046
38.519,0.088,0.977,0.053
38.563,0.088,0.978,0.059
38.564,0.089,0.979,0.064
38.565,0.091,0.981,0.066
38.566,0.093,0.982,0.07
38.566,0.091,0.983,0.074
38.567,0.094,0.981,0.081
38.568,0.091,0.981,0.082
38.569,0.087,0.984,0.081
38.57,0.088,0.981,0.076
38.571,0.086,0.977,0.066
38.578,0.085,0.974,0.063
38.579,0.084,0.974,0.061
38.584,0.081,0.974,0.064
38.588,0.082,0.971,0.061
38.592,0.08,0.972,0.069
38.597,0.078,0.976,0.068
38.604,0.083,0.978,0.054
38.607,0.082,0.979,0.042
38.612,0.081,0.982,0.045
38.617,0.081,0.98,0.049
38.626,0.078,0.983,0.055
38.627,0.075,0.984,0.046
38.633,0.08,0.983,0.035
38.682,0.08,0.986,0.036
38.683,0.075,0.989,0.041
38.684,0.074,0.987,0.04
38.684,0.073,0.99,0.045
38.685,0.072,0.993,0.043
38.687,0.071,0.991,0.052
38.688,0.069,0.992,0.063
38.689,0.066,0.99,0.065
38.69,0.073,0.99,0.069
38.691,0.071,0.985,0.079
38.692,0.076,0.984,0.071
38.698,0.076,0.978,0.059
38.705,0.077,0.969,0.055
38.707,0.087,0.969,0.044
38.712,0.086,0.972,0.045
38.717,0.087,0.97,0.058
38.727,0.099,0.978,0.063
38.728,0.1,0.976,0.058
38.732,0.098,0.974,0.059
38.737,0.099,0.978,0.063
38.742,0.106,0.979,0.063
38.747,0.109,0.979,0.058
38.763,0.11,0.984,0.049
38.766,0.114,0.985,0.057
38.767,0.118,0.985,0.055
38.768,0.124,0.986,0.056
38.812,0.119,0.986,0.056
38.813,0.123,0.983,0.042
38.814,0.124,0.986,0.052
38.815,0.128,0.982,0.053
38.817,0.127,0.98,0.049
38.818,0.125,0.975,0.046
38.818,0.13,0.977,0.05
38.819,0.134,0.977,0.045
38.82,0.137,0.978,0.04
38.821,0.132,0.978,0.037
38.822,0.128,0.981,0.039
38.827,0.13,0.983,0.041
38.832,0.128,0.982,0.045
38.837,0.126,0.979,0.04
38.842,0.127,0.98,0.031
38.848,0.123,0.987,0.029
38.853,0.12,0.988,0.031
38.857,0.121,0.988,0.027
38.861,0.121,0.988,0.027
38.87,0.118,0.989,0.031
38.872,0.115,0.992,0.033
38.876,0.114,0.995,0.032
38.881,0.112,0.995,0.029
38.893,0.106,0.994,0.025
38.894,0.104,0.995,0.025
38.898,0.099,0.993,0.025
38.942,0.093,0.993,0.024
38.942,0.086,0.99,0.026
38.943,0.083,0.985,0.025
38.944,0.079,0.987,0.023
38.946,0.076,0.987,0.023
38.947,0.074,0.987,0.023
38.948,0.071,0.99,0.023
38.949,0.07,0.989,0.024
38.95,0.071,0.989,0.019
38.951,0.07,0.992,0.016
38.952,0.069,0.989,0.012
38.957,0.065,0.986,0.013
38.987,0.067,0.986,0.021
38.988,0.067,0.984,0.023
38.989,0.065,0.985,0.019
38.99,0.068,0.988,0.021
38.991,0.068,0.987,0.024
38.991,0.07,0.986,0.023
38.992,0.068,0.986,0.022
38.998,0.065,0.985,0.019
39.001,0.068,0.986,0.015
39.006,0.073,0.989,0.013
39.011,0.077,0.987,0.017
39.019,0.077,0.987,0.016
39.021,0.076,0.984,0.012
39.026,0.08,0.987,0.016
39.042,0.082,0.987,0.018
39.043,0.083,0.987,0.021
39.044,0.084,0.991,0.018
39.046,0.087,0.992,0.02
39.084,0.091,0.99,0.022
39.085,0.092,0.991,0.03
39.086,0.093,0.988,0.03
39.087,0.093,0.988,0.03
39.087,0.096,0.984,0.033
39.088,0.1,0.984,0.034
39.089,0.098,0.984,0.036
39.09,0.099,0.983,0.036
39.091,0.101,0.987,0.045
39.095,0.104,0.988,0.046
39.101,0.103,0.994,0.047
39.105,0.109,0.994,0.048
39.11,0.111,0.992,0.048
39.116,0.111,0.993,0.051
39.12,0.113,0.993,0.055
39.125,0.115,0.991,0.053
39.134,0.112,0.985,0.057
39.135,0.113,0.986,0.062
39.14,0.111,0.982,0.057
39.145,0.111,0.983,0.06
39.151,0.108,0.982,0.059
39.155,0.115,0.985,0.061
39.161,0.112,0.983,0.062
39.194,0.11,0.979,0.059
